msgInstanceId,msgProtocol,msgType,org:group,concept:name,collab:toParticipant,msgName,collab:elemType,collab:participant,time:timestamp,case:concept:name,collab:fromParticipant,eventType
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:42:37,case_259,,
blood sample_280,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:42:40,case_259,,
blood sample_280,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:42:44,case_259,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:42:45,case_259,,
results_281,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:42:47,case_259,,
results_281,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:42:49,case_259,Laboratory,
prescription_282,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:42:51,case_259,,
prescription_282,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:42:54,case_259,Gynecologist,
disease_265,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:40:01,case_249,,
disease_265,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:40:02,case_249,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:40:04,case_249,,
blood sample_266,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:40:12,case_249,,
blood sample_266,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:40:16,case_249,Gynecologist,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:40:16,case_249,,
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:40:21,case_249,,
results_267,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:40:25,case_249,,
results_267,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:40:28,case_249,Laboratory,
hospitalisation_268,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:40:29,case_249,,
admission request_269,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:40:30,case_249,,
patient analysis_270,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:40:42,case_249,,
hospitalisation_268,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:40:44,case_249,Gynecologist,
admission request_269,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:40:58,case_249,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:41:02,case_249,,
patient analysis_270,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:41:05,case_249,Gynecologist,
admission_271,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:41:08,case_249,,
admission_271,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:41:12,case_249,Hospital,
disease_74,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:10:14,case_74,,
disease_74,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:10:18,case_74,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:10:23,case_74,,
blood sample_75,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:10:25,case_74,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:10:28,case_74,,
blood sample_75,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:10:32,case_74,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:10:34,case_74,,
results_76,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:10:39,case_74,,
results_76,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:10:44,case_74,Laboratory,
hospitalisation_77,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:10:44,case_74,,
admission request_78,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:10:47,case_74,,
patient analysis_79,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:10:56,case_74,,
hospitalisation_77,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:11:03,case_74,Gynecologist,
admission request_78,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:11:09,case_74,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:11:14,case_74,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:11:23,case_74,,
admission_80,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:11:25,case_74,,
admission_80,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:11:30,case_74,Hospital,
disease_507,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:18:21,case_469,,
disease_507,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:18:25,case_469,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:18:30,case_469,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:18:34,case_469,,
blood sample_508,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:18:38,case_469,,
blood sample_508,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:18:41,case_469,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:18:45,case_469,,
results_509,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:18:49,case_469,,
results_509,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:18:53,case_469,Laboratory,
hospitalisation_510,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:18:57,case_469,,
hospitalisation_510,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:19:03,case_469,Gynecologist,
admission request_511,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:19:04,case_469,,
patient analysis_512,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 07:19:11,case_469,,
admission request_511,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:19:16,case_469,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:19:16,case_469,,
patient analysis_512,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 07:19:19,case_469,Gynecologist,
admission_513,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:19:22,case_469,,
admission_513,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:19:25,case_469,Hospital,
disease_472,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:12:40,case_429,,
disease_472,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:12:43,case_429,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:12:44,case_429,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:12:51,case_429,,
blood sample_473,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:12:53,case_429,,
blood sample_473,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:12:53,case_429,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:12:57,case_429,,
results_474,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:13:01,case_429,,
results_474,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:13:03,case_429,Laboratory,
prescription_475,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:13:03,case_429,,
prescription_475,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:13:07,case_429,Gynecologist,
disease_435,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:06:45,case_394,,
disease_435,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:06:47,case_394,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:06:49,case_394,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:06:51,case_394,,
blood sample_436,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:06:52,case_394,,
blood sample_436,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:06:57,case_394,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:06:59,case_394,,
results_437,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:07:01,case_394,,
results_437,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:07:04,case_394,Laboratory,
prescription_438,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:07:07,case_394,,
prescription_438,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:07:08,case_394,Gynecologist,
disease_70,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:09:48,case_69,,
disease_70,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:09:51,case_69,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:09:56,case_69,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:09:56,case_69,,
blood sample_71,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:09:57,case_69,,
blood sample_71,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:10:00,case_69,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:10:01,case_69,,
results_72,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:10:03,case_69,,
results_72,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:10:04,case_69,Laboratory,
prescription_73,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:10:07,case_69,,
prescription_73,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:10:12,case_69,Gynecologist,
disease_363,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:55:19,case_334,,
disease_363,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:55:23,case_334,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:55:25,case_334,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:55:33,case_334,,
blood sample_364,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:55:34,case_334,,
blood sample_364,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:55:35,case_334,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:55:40,case_334,,
results_365,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:55:41,case_334,,
results_365,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:55:45,case_334,Laboratory,
hospitalisation_366,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:55:48,case_334,,
admission request_367,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:55:52,case_334,,
patient analysis_368,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:55:55,case_334,,
admission request_367,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:56:05,case_334,Gynecologist,start
hospitalisation_366,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:56:13,case_334,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:56:17,case_334,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:56:20,case_334,,
admission_369,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:56:22,case_334,,
admission_369,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:56:26,case_334,Hospital,
disease_521,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:20:39,case_479,,
disease_521,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:20:40,case_479,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:20:44,case_479,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:20:49,case_479,,
blood sample_522,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:20:52,case_479,,
blood sample_522,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:20:55,case_479,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:20:58,case_479,,
results_523,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:21:01,case_479,,
results_523,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:21:09,case_479,Laboratory,
hospitalisation_524,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:21:10,case_479,,
admission request_525,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:21:11,case_479,,
admission request_525,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:21:13,case_479,Gynecologist,start
hospitalisation_524,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:21:21,case_479,Gynecologist,
patient analysis_526,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 07:21:26,case_479,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:21:26,case_479,,
patient analysis_526,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 07:21:31,case_479,Gynecologist,
admission_527,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:21:34,case_479,,
admission_527,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:21:37,case_479,Hospital,
disease_309,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:47:16,case_289,,
disease_309,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:47:20,case_289,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:47:23,case_289,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:47:26,case_289,,
blood sample_310,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:47:27,case_289,,
blood sample_310,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:47:30,case_289,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:47:33,case_289,,
results_311,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:47:36,case_289,,
results_311,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:47:39,case_289,Laboratory,
prescription_312,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:47:45,case_289,,
prescription_312,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:47:46,case_289,Gynecologist,
disease_313,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:47:48,case_294,,
disease_313,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:47:51,case_294,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:47:56,case_294,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:47:58,case_294,,
blood sample_314,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:48:01,case_294,,
blood sample_314,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:48:04,case_294,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:48:04,case_294,,
results_315,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:48:09,case_294,,
results_315,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:48:15,case_294,Laboratory,
prescription_316,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:48:15,case_294,,
prescription_316,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:48:17,case_294,Gynecologist,
disease_406,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:02:21,case_369,,
disease_406,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:02:24,case_369,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:02:29,case_369,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:02:33,case_369,,
blood sample_407,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:02:38,case_369,,
blood sample_407,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:02:41,case_369,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:02:46,case_369,,
results_408,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:02:47,case_369,,
results_408,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:02:56,case_369,Laboratory,
prescription_409,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:02:57,case_369,,
prescription_409,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:03:00,case_369,Gynecologist,
disease_204,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:30:14,case_199,,
disease_204,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:30:18,case_199,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:30:22,case_199,,
blood sample_205,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:30:31,case_199,,
blood sample_205,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:30:33,case_199,Gynecologist,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:30:38,case_199,,
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:30:42,case_199,,
results_206,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:30:42,case_199,,
results_206,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:30:45,case_199,Laboratory,
hospitalisation_207,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:30:48,case_199,,
hospitalisation_207,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:30:50,case_199,Gynecologist,
admission request_208,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:30:54,case_199,,
admission request_208,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:30:56,case_199,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:31:01,case_199,,
patient analysis_209,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:31:09,case_199,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:31:17,case_199,,
admission_210,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:31:18,case_199,,
admission_210,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:31:20,case_199,Hospital,
disease_377,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:57:34,case_344,,
disease_377,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:57:37,case_344,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:57:43,case_344,,
blood sample_378,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:57:49,case_344,,
blood sample_378,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:57:54,case_344,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:58:00,case_344,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:58:01,case_344,,
results_379,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:58:08,case_344,,
results_379,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:58:14,case_344,Laboratory,
prescription_380,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:58:14,case_344,,
prescription_380,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:58:15,case_344,Gynecologist,
disease_424,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:05:24,case_384,,
disease_424,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:05:27,case_384,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:05:30,case_384,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:05:34,case_384,,
blood sample_425,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:05:37,case_384,,
blood sample_425,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:05:39,case_384,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:05:41,case_384,,
results_426,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:05:41,case_384,,
results_426,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:05:42,case_384,Laboratory,
prescription_427,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:05:47,case_384,,
prescription_427,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:05:48,case_384,Gynecologist,
disease_261,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:39:25,case_244,,
disease_261,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:39:26,case_244,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:39:30,case_244,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:39:39,case_244,,
blood sample_262,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:39:43,case_244,,
blood sample_262,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:39:48,case_244,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:39:49,case_244,,
results_263,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:39:49,case_244,,
results_263,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:39:51,case_244,Laboratory,
prescription_264,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:39:52,case_244,,
prescription_264,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:39:56,case_244,Gynecologist,
disease_302,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:45:57,case_284,,
disease_302,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:46:00,case_284,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:46:00,case_284,,
blood sample_303,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:46:01,case_284,,
blood sample_303,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:46:08,case_284,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:46:16,case_284,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:46:20,case_284,,
results_304,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:46:26,case_284,,
results_304,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:46:27,case_284,Laboratory,
hospitalisation_305,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:46:29,case_284,,
admission request_306,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:46:33,case_284,,
