collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType,collab:elemType_collab:participant
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:43:26,case_204,m1_215,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:43:29,case_204,m2_213,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 07:43:36,case_204,m2_213,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 07:43:37,case_204,,,,,,,task_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 07:43:40,case_204,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:43:45,case_204,m5_217,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 07:43:48,case_204,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 07:43:58,case_204,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:44:09,case_204,m3_214,send,PartyB,m3,,,SendTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 07:44:20,case_204,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:44:30,case_204,m1_215,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:44:30,case_204,m5_217,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 07:44:34,case_204,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:44:34,case_204,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:44:35,case_204,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:44:37,case_204,m3_214,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 07:44:40,case_204,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:44:44,case_204,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:28:14,case_454,m4_479,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 09:28:15,case_454,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:28:20,case_454,m4_479,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 09:28:32,case_454,,,,,,,task_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 09:28:43,case_454,,,,,,,task_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 09:28:44,case_454,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:28:47,case_454,m1_478,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 09:28:55,case_454,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 09:28:58,case_454,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:29:05,case_454,m5_480,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 09:29:10,case_454,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:29:18,case_454,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:29:29,case_454,m3_477,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:29:34,case_454,m1_478,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 09:29:45,case_454,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:29:50,case_454,m5_480,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:29:52,case_454,m2_481,send,,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 09:29:53,case_454,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:29:58,case_454,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:30:06,case_454,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:30:09,case_454,m3_477,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 09:30:10,case_454,M7_482,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:30:15,case_454,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 09:30:20,case_454,M7_482,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 09:30:20,case_454,,,,,,,task_PartyD
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:15:24,case_279,m4_294,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:15:34,case_279,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:15:39,case_279,m1_293,send,PartyA,m1,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:15:45,case_279,,,,,,,task_PartyA
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:15:48,case_279,m4_294,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:15:58,case_279,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 08:16:00,case_279,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 08:16:09,case_279,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:16:13,case_279,m5_295,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 08:16:19,case_279,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:16:25,case_279,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:16:28,case_279,m5_295,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:16:29,case_279,m2_291,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:16:31,case_279,m2_291,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 08:16:33,case_279,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:16:36,case_279,m3_292,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:16:42,case_279,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:16:49,case_279,m1_293,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 08:16:49,case_279,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:16:53,case_279,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:16:53,case_279,m3_292,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:16:59,case_279,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:17:01,case_279,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:20:52,case_294,m4_308,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:20:57,case_294,m4_308,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:21:01,case_294,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:21:03,case_294,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:21:18,case_294,m1_307,send,PartyA,m1,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:21:25,case_294,,,,,,,task_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 08:21:39,case_294,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:21:47,case_294,m5_310,send,PartyB,m5,,,SendTask_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 08:21:55,case_294,,,,,,,task_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 08:22:02,case_294,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 08:22:07,case_294,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:22:18,case_294,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:22:22,case_294,m3_306,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:22:27,case_294,m1_307,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:22:30,case_294,m2_309,send,,m2,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:22:38,case_294,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:22:42,case_294,m5_310,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:22:43,case_294,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:22:47,case_294,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:22:48,case_294,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:22:48,case_294,m3_306,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 08:22:53,case_294,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:22:56,case_294,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:11:26,case_269,m4_284,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:11:33,case_269,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:11:40,case_269,,,,,,,task_PartyA
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:11:55,case_269,m4_284,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:11:58,case_269,m1_283,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:12:02,case_269,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:12:06,case_269,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:12:09,case_269,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:12:18,case_269,m5_285,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:12:22,case_269,m5_285,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:12:22,case_269,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:12:24,case_269,m2_281,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:12:30,case_269,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:12:38,case_269,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:12:46,case_269,m2_281,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity J,PartyB,2021-06-23 08:12:52,case_269,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:12:56,case_269,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 08:13:01,case_269,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:13:03,case_269,m3_282,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:13:07,case_269,m3_282,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:13:13,case_269,m1_283,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity O,PartyB,2021-06-23 08:13:21,case_269,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:13:22,case_269,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:16:57,case_4,m4_2,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:17:07,case_4,m4_2,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 06:17:15,case_4,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 06:17:23,case_4,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 06:17:30,case_4,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:17:45,case_4,m1_1,send,PartyA,m1,,,SendTask_PartyB
task,PartyA,Activity C,PartyA,2021-06-23 06:18:02,case_4,,,,,,,task_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 06:18:12,case_4,,,,,,,task_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:18:19,case_4,m2_3,send,,m2,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:18:34,case_4,m5_4,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 06:18:36,case_4,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:18:40,case_4,m3_0,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:18:51,case_4,m1_1,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:18:56,case_4,m5_4,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 06:19:02,case_4,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 06:19:05,case_4,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 06:19:09,case_4,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 06:19:09,case_4,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 06:19:15,case_4,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:19:22,case_4,m3_0,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 06:19:30,case_4,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:19:33,case_4,,,,,,,task_PartyC
task,PartyB,Activity L,PartyB,2021-06-23 06:19:34,case_4,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:44:45,case_69,m4_72,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 06:44:48,case_69,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:44:56,case_69,m4_72,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 06:45:03,case_69,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 06:45:19,case_69,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:45:23,case_69,m5_73,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:45:26,case_69,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:45:42,case_69,m1_71,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:45:43,case_69,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 06:45:47,case_69,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:45:52,case_69,m2_69,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 06:45:54,case_69,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:45:55,case_69,m5_73,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:46:07,case_69,m2_69,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 06:46:13,case_69,,,,,,,task_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 06:46:13,case_69,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:46:17,case_69,m3_70,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 06:46:17,case_69,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:46:25,case_69,m1_71,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity J,PartyB,2021-06-23 06:46:25,case_69,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:46:32,case_69,m3_70,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 06:46:35,case_69,M7_74,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 06:46:41,case_69,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 06:46:44,case_69,M7_74,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 06:46:44,case_69,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 08:10:00,case_264,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:10:01,case_264,m4_279,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:10:02,case_264,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:10:08,case_264,m4_279,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:10:12,case_264,m1_278,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:10:18,case_264,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:10:24,case_264,m2_276,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:10:32,case_264,m2_276,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity G,PartyB,2021-06-23 08:10:33,case_264,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:10:46,case_264,m5_280,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:10:49,case_264,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:10:49,case_264,m5_280,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:10:57,case_264,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:11:02,case_264,m3_277,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 08:11:03,case_264,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:11:03,case_264,m1_278,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:11:07,case_264,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:11:09,case_264,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:11:13,case_264,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:11:17,case_264,m3_277,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:11:19,case_264,,,,,,,task_PartyC
task,PartyB,Activity N,PartyB,2021-06-23 08:11:22,case_264,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:11:23,case_264,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:25:08,case_304,m4_320,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:25:16,case_304,m4_320,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:25:22,case_304,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:25:32,case_304,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 08:25:37,case_304,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 08:25:49,case_304,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:25:55,case_304,m1_319,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:26:04,case_304,m2_317,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:26:09,case_304,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:26:20,case_304,m5_321,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:26:29,case_304,m2_317,receive,,m2,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:26:30,case_304,m5_321,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:26:34,case_304,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:26:36,case_304,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:26:45,case_304,m3_318,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:26:49,case_304,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:26:59,case_304,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:27:05,case_304,m1_319,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 08:27:13,case_304,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:27:15,case_304,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:27:19,case_304,m3_318,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 08:27:22,case_304,M7_322,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 08:27:26,case_304,M7_322,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 08:27:30,case_304,,,,,,,task_PartyB
task,PartyD,Activity ZAZ,PartyD,2021-06-23 08:27:33,case_304,,,,,,,task_PartyD
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:51:02,case_364,m4_384,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:51:06,case_364,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:51:12,case_364,m1_383,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:51:19,case_364,m4_384,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 08:51:20,case_364,,,,,,,task_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 08:51:28,case_364,,,,,,,task_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 08:51:44,case_364,,,,,,,task_PartyA
task,PartyB,Activity G,PartyB,2021-06-23 08:51:49,case_364,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:51:53,case_364,m2_385,send,,m2,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:52:02,case_364,m5_386,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:52:06,case_364,m5_386,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 08:52:21,case_364,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 08:52:26,case_364,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:52:32,case_364,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:52:33,case_364,m3_382,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:52:44,case_364,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:52:51,case_364,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:52:58,case_364,m1_383,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 08:53:12,case_364,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 08:53:14,case_364,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:53:18,case_364,m3_382,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:53:24,case_364,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:53:24,case_364,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 09:21:55,case_439,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:21:59,case_439,m4_464,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:22:06,case_439,m4_464,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 09:22:11,case_439,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:22:14,case_439,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:22:18,case_439,m1_463,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:22:35,case_439,m5_465,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 09:22:42,case_439,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 09:22:46,case_439,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:22:47,case_439,m5_465,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:22:51,case_439,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:22:53,case_439,m2_461,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 09:22:57,case_439,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:23:07,case_439,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 09:23:23,case_439,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 09:23:31,case_439,,,,,,,task_PartyB
