collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType,collab:elemType_collab:participant
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:57:50,case_379,m4_400,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:57:54,case_379,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 08:57:58,case_379,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 08:58:05,case_379,,,,,,,task_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 08:58:17,case_379,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:58:21,case_379,m1_399,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:58:29,case_379,m3_398,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:58:35,case_379,m1_399,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 08:58:38,case_379,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:58:39,case_379,m2_401,send,,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:58:48,case_379,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:58:57,case_379,m5_402,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:59:04,case_379,m5_402,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:59:13,case_379,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:59:16,case_379,,,,,,,task_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:59:17,case_379,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:59:19,case_379,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:59:23,case_379,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:59:25,case_379,m3_398,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 08:59:26,case_379,M7_403,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:59:34,case_379,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 08:59:35,case_379,M7_403,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 08:59:39,case_379,,,,,,,task_PartyD
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:01:48,case_244,m4_257,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:01:53,case_244,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:02:06,case_244,,,,,,,task_PartyA
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:02:15,case_244,m4_257,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:02:24,case_244,m1_256,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:02:38,case_244,,,,,,,task_PartyB
task,PartyA,Activity C,PartyA,2021-06-23 08:02:47,case_244,,,,,,,task_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:02:49,case_244,m2_258,send,,m2,,,SendTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:03:00,case_244,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:03:06,case_244,m3_255,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 08:03:08,case_244,,,,,,,task_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:03:14,case_244,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:03:19,case_244,m1_256,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 08:03:25,case_244,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:03:26,case_244,m5_259,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 08:03:30,case_244,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:03:31,case_244,m5_259,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:03:37,case_244,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:03:39,case_244,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:03:39,case_244,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:03:44,case_244,m3_255,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 08:03:45,case_244,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:03:46,case_244,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:19:37,case_9,m4_8,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:19:40,case_9,m4_8,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 06:19:50,case_9,,,,,,,task_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 06:20:07,case_9,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:20:14,case_9,m1_7,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:20:27,case_9,m5_9,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:20:30,case_9,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 06:20:36,case_9,,,,,,,task_PartyA
task,PartyB,Activity G,PartyB,2021-06-23 06:20:44,case_9,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:20:47,case_9,m5_9,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:20:57,case_9,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 06:21:01,case_9,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:21:03,case_9,m2_5,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 06:21:08,case_9,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:21:12,case_9,m2_5,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 06:21:14,case_9,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 06:21:17,case_9,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 06:21:21,case_9,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:21:25,case_9,m3_6,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:21:26,case_9,m3_6,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 06:21:34,case_9,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:21:39,case_9,m1_7,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity L,PartyB,2021-06-23 06:21:46,case_9,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:28:14,case_454,m4_479,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 09:28:15,case_454,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:28:20,case_454,m4_479,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 09:28:32,case_454,,,,,,,task_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 09:28:43,case_454,,,,,,,task_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 09:28:44,case_454,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:28:47,case_454,m1_478,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 09:28:55,case_454,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 09:28:58,case_454,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:29:05,case_454,m5_480,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 09:29:10,case_454,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:29:18,case_454,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:29:29,case_454,m3_477,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:29:34,case_454,m1_478,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 09:29:45,case_454,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:29:50,case_454,m5_480,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:29:52,case_454,m2_481,send,,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 09:29:53,case_454,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:29:58,case_454,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:30:06,case_454,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:30:09,case_454,m3_477,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 09:30:10,case_454,M7_482,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:30:15,case_454,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 09:30:20,case_454,M7_482,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 09:30:20,case_454,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 08:03:50,case_249,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:03:57,case_249,m4_263,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:03:59,case_249,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:04:03,case_249,m1_262,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:04:05,case_249,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:04:10,case_249,m4_263,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:04:14,case_249,m2_260,send,PartyA,m2,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:04:21,case_249,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:04:28,case_249,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:04:37,case_249,m2_260,receive,,m2,PartyB,,ReceiveTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:05:00,case_249,m5_264,send,PartyB,m5,,,SendTask_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 08:05:05,case_249,,,,,,,task_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 08:05:10,case_249,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:05:16,case_249,m3_261,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:05:21,case_249,m5_264,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:05:34,case_249,m1_262,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:05:45,case_249,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:05:47,case_249,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:05:52,case_249,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 08:05:57,case_249,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:05:59,case_249,m3_261,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:06:02,case_249,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:06:04,case_249,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:20:52,case_294,m4_308,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:20:57,case_294,m4_308,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:21:01,case_294,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:21:03,case_294,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:21:18,case_294,m1_307,send,PartyA,m1,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:21:25,case_294,,,,,,,task_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 08:21:39,case_294,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:21:47,case_294,m5_310,send,PartyB,m5,,,SendTask_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 08:21:55,case_294,,,,,,,task_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 08:22:02,case_294,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 08:22:07,case_294,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:22:18,case_294,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:22:22,case_294,m3_306,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:22:27,case_294,m1_307,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:22:30,case_294,m2_309,send,,m2,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:22:38,case_294,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:22:42,case_294,m5_310,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:22:43,case_294,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:22:47,case_294,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:22:48,case_294,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:22:48,case_294,m3_306,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 08:22:53,case_294,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:22:56,case_294,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:44:47,case_209,m4_221,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:44:57,case_209,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 07:45:05,case_209,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:45:23,case_209,m4_221,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 07:45:27,case_209,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 07:45:31,case_209,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:45:34,case_209,m1_220,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:45:39,case_209,m5_222,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:45:39,case_209,m5_222,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 07:45:42,case_209,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:45:49,case_209,m2_218,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 07:45:56,case_209,m2_218,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 07:46:03,case_209,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 07:46:07,case_209,,,,,,,task_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 07:46:23,case_209,,,,,,,task_PartyC
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:46:37,case_209,m3_219,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:46:40,case_209,m1_220,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 07:46:42,case_209,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:46:45,case_209,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:46:46,case_209,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:46:48,case_209,m3_219,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 07:46:53,case_209,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:46:57,case_209,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:11:26,case_269,m4_284,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:11:33,case_269,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:11:40,case_269,,,,,,,task_PartyA
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:11:55,case_269,m4_284,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:11:58,case_269,m1_283,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:12:02,case_269,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:12:06,case_269,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:12:09,case_269,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:12:18,case_269,m5_285,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:12:22,case_269,m5_285,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:12:22,case_269,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:12:24,case_269,m2_281,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:12:30,case_269,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:12:38,case_269,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:12:46,case_269,m2_281,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity J,PartyB,2021-06-23 08:12:52,case_269,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:12:56,case_269,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 08:13:01,case_269,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:13:03,case_269,m3_282,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:13:07,case_269,m3_282,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:13:13,case_269,m1_283,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity O,PartyB,2021-06-23 08:13:21,case_269,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:13:22,case_269,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:18:07,case_144,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 07:18:14,case_144,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:18:16,case_144,m4_151,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:18:26,case_144,m4_151,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 07:18:29,case_144,,,,,,,task_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 07:18:44,case_144,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 07:18:47,case_144,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:18:50,case_144,m3_149,send,PartyB,m3,,,SendTask_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:18:57,case_144,m1_150,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:19:03,case_144,m1_150,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:19:06,case_144,m5_152,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 07:19:13,case_144,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 07:19:18,case_144,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 07:19:25,case_144,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:19:32,case_144,m5_152,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:19:34,case_144,m2_153,send,,m2,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 07:19:34,case_144,,,,,,,task_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 07:19:36,case_144,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:19:39,case_144,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:19:41,case_144,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:19:43,case_144,m3_149,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 07:19:46,case_144,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:19:46,case_144,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:44:45,case_69,m4_72,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 06:44:48,case_69,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:44:56,case_69,m4_72,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 06:45:03,case_69,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 06:45:19,case_69,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:45:23,case_69,m5_73,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:45:26,case_69,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:45:42,case_69,m1_71,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:45:43,case_69,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 06:45:47,case_69,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:45:52,case_69,m2_69,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 06:45:54,case_69,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:45:55,case_69,m5_73,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:46:07,case_69,m2_69,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 06:46:13,case_69,,,,,,,task_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 06:46:13,case_69,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:46:17,case_69,m3_70,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 06:46:17,case_69,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:46:25,case_69,m1_71,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity J,PartyB,2021-06-23 06:46:25,case_69,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:46:32,case_69,m3_70,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 06:46:35,case_69,M7_74,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 06:46:41,case_69,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 06:46:44,case_69,M7_74,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 06:46:44,case_69,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 08:10:00,case_264,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:10:01,case_264,m4_279,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 08:10:02,case_264,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:10:08,case_264,m4_279,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:10:12,case_264,m1_278,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:10:18,case_264,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:10:24,case_264,m2_276,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:10:32,case_264,m2_276,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity G,PartyB,2021-06-23 08:10:33,case_264,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:10:46,case_264,m5_280,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:10:49,case_264,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:10:49,case_264,m5_280,receive,,m5,PartyC,,ReceiveTask_PartyB
